2026-05-31 20:51:12,440 - INFO - Sukses cleaning case_011.txt. 33342 -> 8498 chars, 1290 tokens.
2026-05-31 20:51:44,467 - INFO - Sukses cleaning case_012.txt. 49435 -> 13429 chars, 2024 tokens.
2026-05-31 20:52:13,225 - INFO - Sukses cleaning case_013.txt. 75968 -> 15740 chars, 2419 tokens.
2026-05-31 20:52:42,388 - INFO - Sukses cleaning case_014.txt. 42571 -> 10553 chars, 1583 tokens.
2026-05-31 20:53:01,141 - INFO - Sukses cleaning case_015.txt. 55101 -> 11811 chars, 1866 tokens.
2026-05-31 20:53:14,771 - INFO - Sukses cleaning case_016.txt. 37782 -> 9120 chars, 1465 tokens.
2026-05-31 20:53:30,153 - INFO - Sukses cleaning case_017.txt. 30535 -> 7411 chars, 1158 tokens.
2026-05-31 20:53:43,586 - INFO - Sukses cleaning case_018.txt. 27885 -> 7062 chars, 1101 tokens.
2026-05-31 20:53:56,762 - INFO - Sukses cleaning case_019.txt. 32499 -> 6744 chars, 1038 tokens.
2026-05-31 20:54:16,907 - INFO - Sukses cleaning case_020.txt. 25516 -> 6729 chars, 1025 tokens.
2026-05-31 20:54:48,188 - INFO - Sukses cleaning case_021.txt. 62038 -> 17337 chars, 2712 tokens.
2026-05-31 20:55:06,186 - INFO - Sukses cleaning case_022.txt. 30806 -> 7085 chars, 1090 tokens.
2026-05-31 20:55:29,233 - INFO - Sukses cleaning case_023.txt. 37666 -> 9937 chars, 1496 tokens.
2026-05-31 20:55:44,614 - INFO - Sukses cleaning case_024.txt. 31029 -> 8038 chars, 1251 tokens.
2026-05-31 20:55:55,796 - INFO - Sukses cleaning case_025.txt. 15532 -> 3681 chars, 560 tokens.
2026-05-31 20:56:13,025 - INFO - Sukses cleaning case_026.txt. 32244 -> 8162 chars, 1241 tokens.
2026-05-31 20:56:39,130 - INFO - Sukses cleaning case_027.txt. 35574 -> 9485 chars, 1502 tokens.
2026-05-31 20:56:51,310 - INFO - Sukses cleaning case_028.txt. 23110 -> 6155 chars, 948 tokens.
2026-05-31 20:57:23,927 - INFO - Sukses cleaning case_029.txt. 63864 -> 17571 chars, 2698 tokens.
2026-05-31 20:57:49,794 - INFO - Sukses cleaning case_030.txt. 47825 -> 13048 chars, 2045 tokens.
2026-05-31 20:58:10,702 - INFO - Sukses cleaning case_031.txt. 47284 -> 12768 chars, 1996 tokens.
2026-05-31 20:58:33,313 - INFO - Sukses cleaning case_032.txt. 37899 -> 9416 chars, 1427 tokens.
2026-05-31 20:58:33,334 - INFO - Sukses cleaning case_033.txt. 37899 -> 9416 chars, 1427 tokens.
2026-05-31 20:58:46,327 - INFO - Sukses cleaning case_034.txt. 28682 -> 7415 chars, 1137 tokens.
2026-05-31 20:59:13,055 - INFO - Sukses cleaning case_035.txt. 40245 -> 11348 chars, 1710 tokens.
2026-05-31 20:59:32,354 - INFO - Sukses cleaning case_036.txt. 37638 -> 10325 chars, 1610 tokens.
2026-05-31 20:59:41,340 - INFO - Sukses cleaning case_037.txt. 16939 -> 4531 chars, 695 tokens.
2026-05-31 20:59:57,286 - INFO - Sukses cleaning case_038.txt. 28534 -> 7481 chars, 1140 tokens.
2026-05-31 21:00:08,195 - INFO - Sukses cleaning case_039.txt. 28001 -> 6655 chars, 1057 tokens.
2026-05-31 21:00:25,942 - INFO - Sukses cleaning case_040.txt. 31218 -> 8225 chars, 1251 tokens.
2026-05-31 21:00:41,459 - INFO - Sukses cleaning case_041.txt. 34418 -> 8559 chars, 1314 tokens.
